gutenberg_id,chunk_id,ci_flow,article_text
8547,5,"CI Flow: abot sends practical maxims and aphorisms for daily guidance about None to reader based on public record, classified as appropriate based on the explicit norm in the educational and social context of [""practical wisdom is to be shared for the benefit of the community""]","(6) See Hoffman, _Seder Nesikin, Introd._, p. xx, and p. 258,
      n. 36.  In this passage of _Eduyot_, Hillel and Shammai are
      referred to as _abot ha-olam_; in _Yerushalmi Shekalim_, III,
      47b, Rabbi and Ishmael and Rabbi Akiba, and in _Yerushalmi
      Chagigah_, II, 77d, all the pairs of _Abot_ I are similarly
      designated.

      (7) Taylor, _loc. cit._

            PURPOSE

The original aim of _Abot_ was to show the divine source and authority
of the traditional law revealed to Moses on Mt. Sinai, and to
demonstrate its continuity from Moses through Joshua, the elders, and
the men of the Great Synagogue, down to those Rabbis who lived during
the period between 200 B.C.E. to 200 C.E.  Loeb maintains that _Abot_
was originally a composition of the Pharisaic Rabbis who wished to
indicate that the traditions held and expounded by them, and which the
Sadducees repudiated, were divine and, in time and sequence,
uninterruptedly authoritative (8).  This line of continuous tradition
is plainly seen in the first two chapters.  A second and probably
later purpose was to present a body of practical maxims and aphorisms
for the daily guidance of the people.

      (8) _La Chaine_, etc. The Sadducees belonged to the priestly
      and aristocratic families. They made light of the oral
      traditions, did not believe in the future life, and were
      indifferent to the independence of the Jewish nation. The
      Pharisees, on the other hand, were constituted largely from
      the common people; they were believers in, and strict
      observers of, the traditional laws, and were ardent
      nationalists. The bitter attack of Jesus on them, which has
      resulted in making the word ""Pharisee"" synonymous with
      ""hypocrite"" and ""self-righteous person,"" was, to say the
      least, unjust, as Herford has so lucidly pointed out in his
      sympathetic study of the Pharisees."
8547,5,"CI Flow: text sends religious and social characteristics about None to reader based on public record, classified as appropriate based on the explicit norm in the religious and social context of [""historical and religious information is considered part of the public record and is expected to be shared with readers.""]","(6) See Hoffman, _Seder Nesikin, Introd._, p. xx, and p. 258,
      n. 36.  In this passage of _Eduyot_, Hillel and Shammai are
      referred to as _abot ha-olam_; in _Yerushalmi Shekalim_, III,
      47b, Rabbi and Ishmael and Rabbi Akiba, and in _Yerushalmi
      Chagigah_, II, 77d, all the pairs of _Abot_ I are similarly
      designated.

      (7) Taylor, _loc. cit._

            PURPOSE

The original aim of _Abot_ was to show the divine source and authority
of the traditional law revealed to Moses on Mt. Sinai, and to
demonstrate its continuity from Moses through Joshua, the elders, and
the men of the Great Synagogue, down to those Rabbis who lived during
the period between 200 B.C.E. to 200 C.E.  Loeb maintains that _Abot_
was originally a composition of the Pharisaic Rabbis who wished to
indicate that the traditions held and expounded by them, and which the
Sadducees repudiated, were divine and, in time and sequence,
uninterruptedly authoritative (8).  This line of continuous tradition
is plainly seen in the first two chapters.  A second and probably
later purpose was to present a body of practical maxims and aphorisms
for the daily guidance of the people.

      (8) _La Chaine_, etc. The Sadducees belonged to the priestly
      and aristocratic families. They made light of the oral
      traditions, did not believe in the future life, and were
      indifferent to the independence of the Jewish nation. The
      Pharisees, on the other hand, were constituted largely from
      the common people; they were believers in, and strict
      observers of, the traditional laws, and were ardent
      nationalists. The bitter attack of Jesus on them, which has
      resulted in making the word ""Pharisee"" synonymous with
      ""hypocrite"" and ""self-righteous person,"" was, to say the
      least, unjust, as Herford has so lucidly pointed out in his
      sympathetic study of the Pharisees."
8547,5,"CI Flow: herford sends misconduct or moral failings about jesus to reader based on public record, classified as appropriate based on the explicit norm in the religious and historical context of [""historical and religious interpretations are part of the public record and can be shared with readers.""]","(6) See Hoffman, _Seder Nesikin, Introd._, p. xx, and p. 258,
      n. 36.  In this passage of _Eduyot_, Hillel and Shammai are
      referred to as _abot ha-olam_; in _Yerushalmi Shekalim_, III,
      47b, Rabbi and Ishmael and Rabbi Akiba, and in _Yerushalmi
      Chagigah_, II, 77d, all the pairs of _Abot_ I are similarly
      designated.

      (7) Taylor, _loc. cit._

            PURPOSE

The original aim of _Abot_ was to show the divine source and authority
of the traditional law revealed to Moses on Mt. Sinai, and to
demonstrate its continuity from Moses through Joshua, the elders, and
the men of the Great Synagogue, down to those Rabbis who lived during
the period between 200 B.C.E. to 200 C.E.  Loeb maintains that _Abot_
was originally a composition of the Pharisaic Rabbis who wished to
indicate that the traditions held and expounded by them, and which the
Sadducees repudiated, were divine and, in time and sequence,
uninterruptedly authoritative (8).  This line of continuous tradition
is plainly seen in the first two chapters.  A second and probably
later purpose was to present a body of practical maxims and aphorisms
for the daily guidance of the people.

      (8) _La Chaine_, etc. The Sadducees belonged to the priestly
      and aristocratic families. They made light of the oral
      traditions, did not believe in the future life, and were
      indifferent to the independence of the Jewish nation. The
      Pharisees, on the other hand, were constituted largely from
      the common people; they were believers in, and strict
      observers of, the traditional laws, and were ardent
      nationalists. The bitter attack of Jesus on them, which has
      resulted in making the word ""Pharisee"" synonymous with
      ""hypocrite"" and ""self-righteous person,"" was, to say the
      least, unjust, as Herford has so lucidly pointed out in his
      sympathetic study of the Pharisees."
8547,6,"CI Flow: herford sends religious practices and literature about ancient jews to public based on public record, classified as appropriate based on the explicit norm in the academic and scholarly context of [""scholars are expected to share their insights and research findings with the academic community and the public.""]","Herford, though not a
      Jew, has taken up the cudgels most ably in defence of this
      sect, with remarkable insight into the life and literature of
      the ancient Jews. He demonstrates conclusively that though
      there were hypocrites among the Pharisees, as among all
      classes and creeds, yet the average Pharisee was a man of the
      most elevated religious ideals, who misunderstood Jesus, but
      who, in turn was misunderstood by him. Huxley, in his
      _Evolution of Theology_, says, ""of all the strange ironies in
      history, perhaps the strangest is that 'Pharisee' is current
      as a term of reproach among the theological descendants of
      that sect of Nazarenes who, without the martyr spirit of those
      primitive Puritans, would never have come into existence.""
      Such great teachers and men of sterling quality and golden
      utterance as Antigonus of Soko (I, 3), Hillel (I, 12-14; II,
      5-8), Jochanan ben Zakkai (II, 9-19), Gamaliel, whose pupil
      was Paul, the apostle (I, 16), and Judah, the Prince (II, 1),
      whose sayings grace the pages of _Abot_, were, as Loeb points
      out, of the Pharisaic school or party. There is naturally a
      large literature on the Pharisees. Herford's _Pharisaism_
      deserves careful perusal. See, also, Josephus (ed. Whiston-Margoliouth), _Antiq._, XIII, 10.6, XVIII, 1, 2-4;
      Schurer, _History of the Jews_, etc., II, ii, p. 14 _et seq._;
      _Jewish Encyclopedia_ and literature mentioned there; Geiger,
      _Judaism and Its History_, p. 102 _et seq._, and Friedlander,
      G., _The Jewish Sources of the Sermon on the Mount_, p. 34 _et
      seq._          DESCRIPTION"
8547,6,"CI Flow: huxley sends historical and theological perspective about None to public based on public record, classified as appropriate based on the explicit norm in the scholarly and historical context of [""scholarly works are expected to be shared with the public for educational and informational purposes""]","Herford, though not a
      Jew, has taken up the cudgels most ably in defence of this
      sect, with remarkable insight into the life and literature of
      the ancient Jews. He demonstrates conclusively that though
      there were hypocrites among the Pharisees, as among all
      classes and creeds, yet the average Pharisee was a man of the
      most elevated religious ideals, who misunderstood Jesus, but
      who, in turn was misunderstood by him. Huxley, in his
      _Evolution of Theology_, says, ""of all the strange ironies in
      history, perhaps the strangest is that 'Pharisee' is current
      as a term of reproach among the theological descendants of
      that sect of Nazarenes who, without the martyr spirit of those
      primitive Puritans, would never have come into existence.""
      Such great teachers and men of sterling quality and golden
      utterance as Antigonus of Soko (I, 3), Hillel (I, 12-14; II,
      5-8), Jochanan ben Zakkai (II, 9-19), Gamaliel, whose pupil
      was Paul, the apostle (I, 16), and Judah, the Prince (II, 1),
      whose sayings grace the pages of _Abot_, were, as Loeb points
      out, of the Pharisaic school or party. There is naturally a
      large literature on the Pharisees. Herford's _Pharisaism_
      deserves careful perusal. See, also, Josephus (ed. Whiston-Margoliouth), _Antiq._, XIII, 10.6, XVIII, 1, 2-4;
      Schurer, _History of the Jews_, etc., II, ii, p. 14 _et seq._;
      _Jewish Encyclopedia_ and literature mentioned there; Geiger,
      _Judaism and Its History_, p. 102 _et seq._, and Friedlander,
      G., _The Jewish Sources of the Sermon on the Mount_, p. 34 _et
      seq._          DESCRIPTION"
8547,6,"CI Flow: loeb sends educational and historical information about None to reader based on public record, classified as appropriate based on the explicit norm in the education context of [""scholarly works are expected to provide accurate and relevant information about historical figures and their contributions.""]","Herford, though not a
      Jew, has taken up the cudgels most ably in defence of this
      sect, with remarkable insight into the life and literature of
      the ancient Jews. He demonstrates conclusively that though
      there were hypocrites among the Pharisees, as among all
      classes and creeds, yet the average Pharisee was a man of the
      most elevated religious ideals, who misunderstood Jesus, but
      who, in turn was misunderstood by him. Huxley, in his
      _Evolution of Theology_, says, ""of all the strange ironies in
      history, perhaps the strangest is that 'Pharisee' is current
      as a term of reproach among the theological descendants of
      that sect of Nazarenes who, without the martyr spirit of those
      primitive Puritans, would never have come into existence.""
      Such great teachers and men of sterling quality and golden
      utterance as Antigonus of Soko (I, 3), Hillel (I, 12-14; II,
      5-8), Jochanan ben Zakkai (II, 9-19), Gamaliel, whose pupil
      was Paul, the apostle (I, 16), and Judah, the Prince (II, 1),
      whose sayings grace the pages of _Abot_, were, as Loeb points
      out, of the Pharisaic school or party. There is naturally a
      large literature on the Pharisees. Herford's _Pharisaism_
      deserves careful perusal. See, also, Josephus (ed. Whiston-Margoliouth), _Antiq._, XIII, 10.6, XVIII, 1, 2-4;
      Schurer, _History of the Jews_, etc., II, ii, p. 14 _et seq._;
      _Jewish Encyclopedia_ and literature mentioned there; Geiger,
      _Judaism and Its History_, p. 102 _et seq._, and Friedlander,
      G., _The Jewish Sources of the Sermon on the Mount_, p. 34 _et
      seq._          DESCRIPTION"
8547,6,"CI Flow: author sends educational resources and references about None to reader based on public record, classified as appropriate based on the explicit norm in the education context of [""scholarly communication is expected to provide sources for further study""]","Herford, though not a
      Jew, has taken up the cudgels most ably in defence of this
      sect, with remarkable insight into the life and literature of
      the ancient Jews. He demonstrates conclusively that though
      there were hypocrites among the Pharisees, as among all
      classes and creeds, yet the average Pharisee was a man of the
      most elevated religious ideals, who misunderstood Jesus, but
      who, in turn was misunderstood by him. Huxley, in his
      _Evolution of Theology_, says, ""of all the strange ironies in
      history, perhaps the strangest is that 'Pharisee' is current
      as a term of reproach among the theological descendants of
      that sect of Nazarenes who, without the martyr spirit of those
      primitive Puritans, would never have come into existence.""
      Such great teachers and men of sterling quality and golden
      utterance as Antigonus of Soko (I, 3), Hillel (I, 12-14; II,
      5-8), Jochanan ben Zakkai (II, 9-19), Gamaliel, whose pupil
      was Paul, the apostle (I, 16), and Judah, the Prince (II, 1),
      whose sayings grace the pages of _Abot_, were, as Loeb points
      out, of the Pharisaic school or party. There is naturally a
      large literature on the Pharisees. Herford's _Pharisaism_
      deserves careful perusal. See, also, Josephus (ed. Whiston-Margoliouth), _Antiq._, XIII, 10.6, XVIII, 1, 2-4;
      Schurer, _History of the Jews_, etc., II, ii, p. 14 _et seq._;
      _Jewish Encyclopedia_ and literature mentioned there; Geiger,
      _Judaism and Its History_, p. 102 _et seq._, and Friedlander,
      G., _The Jewish Sources of the Sermon on the Mount_, p. 34 _et
      seq._          DESCRIPTION"
8547,11,"CI Flow: later tannaim (rabbi meir, rabbi judah ha-nasi, and others) sends scholarly sayings and teachings about None to collective body of knowledge (the abot) based on entitlement, classified as appropriate based on the both norm in the scholarly and institutional context of [""scholars are entitled to contribute to the collective body of knowledge"", ""the tannaim have a recognized role in preserving and expanding the teachings of their predecessors""]","Into this enlarged kernel of pithy sayings of the oldest authorities,
which may be characterized as the _Abot of Rabbi Akiba_, later
_Tannaim_--Rabbi Meir, Rabbi Judah ha-Nasi, and others--interpolated
additional sayings of the afore-mentioned Rabbis, and also typical
utterances of their disciples, and of other well-known teachers.  This
accounts for the presence in _Abot_ of the body of maxims of the six
generations of the school of Hillel, designated above as section B 1,
and which was very properly introduce after the aphorisms of Hillel
and of his contemporary, Shammai.  The thread of tradition being
interrupted by this interpolation, it was again taken up by the
introduction of another body of Hillel's sayings (B 2), thus providing
for a natural transition from Hillel to Jochanan ben Zakkai.  Proof of
the fact that section B is an addition is that in the _Abot de-Rabbi
Natan_--which, as has been said above, is based on an older version of
_Abot_ (14)--the sayings of Jochanan ben Zakkai follow immediately
upon those of Shammai.  The sayings of Judah ha-Nasi, the redactor of
the _Mishnah_, and of Rabbi Gamaliel, his son, were undoubtedly added
after the time of Judah.

      (14) See _supra_, p. 13, n. 9.

Chapter III contains the sayings of authorities who were the
predecessors of Judah, the first two having lived before the
destruction of the second Temple.  Chapter IV is made up of the dicta
of a number of Rabbis who were contemporaries of Judah.  These two
chapters were, no doubt, inserted by Judah, the redactor of the
_Mishnah_ as we virtually have it to-day.  Evidence that Chapter IV is
an addition to the original _Abot_ is that it has a number of
aphorisms which are repetitions of some found in Chapters I and II.
The greater part of Chapter V, as stated above, was a portion of the
_Abot_ of Rabbi Akiba."
8547,11,"CI Flow: compilers of the _abot_ sends authoritative sayings and maxims about None to readers of the _abot_ based on entitlement, classified as appropriate based on the explicit norm in the religious context of [""the compilation of authoritative sayings is a recognized and expected practice in religious texts.""]","Into this enlarged kernel of pithy sayings of the oldest authorities,
which may be characterized as the _Abot of Rabbi Akiba_, later
_Tannaim_--Rabbi Meir, Rabbi Judah ha-Nasi, and others--interpolated
additional sayings of the afore-mentioned Rabbis, and also typical
utterances of their disciples, and of other well-known teachers.  This
accounts for the presence in _Abot_ of the body of maxims of the six
generations of the school of Hillel, designated above as section B 1,
and which was very properly introduce after the aphorisms of Hillel
and of his contemporary, Shammai.  The thread of tradition being
interrupted by this interpolation, it was again taken up by the
introduction of another body of Hillel's sayings (B 2), thus providing
for a natural transition from Hillel to Jochanan ben Zakkai.  Proof of
the fact that section B is an addition is that in the _Abot de-Rabbi
Natan_--which, as has been said above, is based on an older version of
_Abot_ (14)--the sayings of Jochanan ben Zakkai follow immediately
upon those of Shammai.  The sayings of Judah ha-Nasi, the redactor of
the _Mishnah_, and of Rabbi Gamaliel, his son, were undoubtedly added
after the time of Judah.

      (14) See _supra_, p. 13, n. 9.

Chapter III contains the sayings of authorities who were the
predecessors of Judah, the first two having lived before the
destruction of the second Temple.  Chapter IV is made up of the dicta
of a number of Rabbis who were contemporaries of Judah.  These two
chapters were, no doubt, inserted by Judah, the redactor of the
_Mishnah_ as we virtually have it to-day.  Evidence that Chapter IV is
an addition to the original _Abot_ is that it has a number of
aphorisms which are repetitions of some found in Chapters I and II.
The greater part of Chapter V, as stated above, was a portion of the
_Abot_ of Rabbi Akiba."
8547,11,"CI Flow: tradition sends hillel's sayings about None to audience based on social obligation, classified as appropriate based on the explicit norm in the religious context of [""the continuity of tradition is maintained through the structured introduction of new teachings""]","Into this enlarged kernel of pithy sayings of the oldest authorities,
which may be characterized as the _Abot of Rabbi Akiba_, later
_Tannaim_--Rabbi Meir, Rabbi Judah ha-Nasi, and others--interpolated
additional sayings of the afore-mentioned Rabbis, and also typical
utterances of their disciples, and of other well-known teachers.  This
accounts for the presence in _Abot_ of the body of maxims of the six
generations of the school of Hillel, designated above as section B 1,
and which was very properly introduce after the aphorisms of Hillel
and of his contemporary, Shammai.  The thread of tradition being
interrupted by this interpolation, it was again taken up by the
introduction of another body of Hillel's sayings (B 2), thus providing
for a natural transition from Hillel to Jochanan ben Zakkai.  Proof of
the fact that section B is an addition is that in the _Abot de-Rabbi
Natan_--which, as has been said above, is based on an older version of
_Abot_ (14)--the sayings of Jochanan ben Zakkai follow immediately
upon those of Shammai.  The sayings of Judah ha-Nasi, the redactor of
the _Mishnah_, and of Rabbi Gamaliel, his son, were undoubtedly added
after the time of Judah.

      (14) See _supra_, p. 13, n. 9.

Chapter III contains the sayings of authorities who were the
predecessors of Judah, the first two having lived before the
destruction of the second Temple.  Chapter IV is made up of the dicta
of a number of Rabbis who were contemporaries of Judah.  These two
chapters were, no doubt, inserted by Judah, the redactor of the
_Mishnah_ as we virtually have it to-day.  Evidence that Chapter IV is
an addition to the original _Abot_ is that it has a number of
aphorisms which are repetitions of some found in Chapters I and II.
The greater part of Chapter V, as stated above, was a portion of the
_Abot_ of Rabbi Akiba."
8547,11,"CI Flow: scholar sends textual analysis about None to scholarly community based on scholarly dissemination, classified as appropriate based on the explicit norm in the scholarly analysis context of [""scholars are expected to compare different versions of texts to understand their structure and history""]","Into this enlarged kernel of pithy sayings of the oldest authorities,
which may be characterized as the _Abot of Rabbi Akiba_, later
_Tannaim_--Rabbi Meir, Rabbi Judah ha-Nasi, and others--interpolated
additional sayings of the afore-mentioned Rabbis, and also typical
utterances of their disciples, and of other well-known teachers.  This
accounts for the presence in _Abot_ of the body of maxims of the six
generations of the school of Hillel, designated above as section B 1,
and which was very properly introduce after the aphorisms of Hillel
and of his contemporary, Shammai.  The thread of tradition being
interrupted by this interpolation, it was again taken up by the
introduction of another body of Hillel's sayings (B 2), thus providing
for a natural transition from Hillel to Jochanan ben Zakkai.  Proof of
the fact that section B is an addition is that in the _Abot de-Rabbi
Natan_--which, as has been said above, is based on an older version of
_Abot_ (14)--the sayings of Jochanan ben Zakkai follow immediately
upon those of Shammai.  The sayings of Judah ha-Nasi, the redactor of
the _Mishnah_, and of Rabbi Gamaliel, his son, were undoubtedly added
after the time of Judah.

      (14) See _supra_, p. 13, n. 9.

Chapter III contains the sayings of authorities who were the
predecessors of Judah, the first two having lived before the
destruction of the second Temple.  Chapter IV is made up of the dicta
of a number of Rabbis who were contemporaries of Judah.  These two
chapters were, no doubt, inserted by Judah, the redactor of the
_Mishnah_ as we virtually have it to-day.  Evidence that Chapter IV is
an addition to the original _Abot_ is that it has a number of
aphorisms which are repetitions of some found in Chapters I and II.
The greater part of Chapter V, as stated above, was a portion of the
_Abot_ of Rabbi Akiba."
